timestamp,x,y,z
1448927340.0,-104.17245443196005,480.5541972534332,-291.4952609238452
1448927400.0,-93.95841198501873,480.51997003745316,-314.1548464419476
1448927460.0,-83.7443695380774,480.48574282147314,-336.81443196004994
1448927520.0,-73.53032709113607,480.4515156054931,-359.4740174781523
1448927580.0,-63.316284644194745,480.4172883895131,-382.1336029962547
1448927640.0,-53.10224219725342,480.38306117353306,-404.79318851435704
1448927700.0,-42.8881997503121,480.34883395755304,-427.45277403245944
1448927760.0,-32.674157303370784,480.314606741573,-450.1123595505618
1448927820.0,42.81481481481482,533.0370370370371,-460.5432098765432
1448927880.0,-144.10666666666665,1007.4453333333333,115.92533333333333
1448927940.0,125.1891891891892,166.05405405405406,-820.1081081081081
1448928000.0,442.56,629.6457142857142,168.09142857142857
1448928060.0,896.7542857142857,479.0857142857143,30.102857142857143
1448928120.0,186.78857142857143,659.8628571428571,165.25714285714287
1448928180.0,-139.77142857142857,1007.9085714285715,-54.69714285714286
1448928240.0,-58.331428571428575,523.2,-647.7942857142857
1448928300.0,-225.30285714285714,988.7771428571428,47.84
1448928360.0,74.752,417.152,-907.776
1448928420.0,-116.672,479.4026666666667,-742.208
1448928480.0,50.282666666666664,530.0053333333333,-820.032
1448928540.0,122.72678787878786,458.8790303030303,-862.8741818181818
1448928600.0,195.17090909090908,387.75272727272727,-905.7163636363637
1448928660.0,195.73333333333332,443.2853333333333,-887.2746666666667
1448928720.0,152.56,340.1333333333333,-940.7466666666667
1448928780.0,-659.2213333333333,156.736,-725.0773333333333
1448928840.0,139.25,641.6875,-763.5
1448928900.0,-166.96774193548387,413.247311827957,-714.5806451612904
1448928960.0,-695.6444444444444,129.67111111111112,-686.2222222222222
1448929020.0,140.416,694.4426666666667,-724.16
1448929080.0,430.5706666666667,418.752,-774.4
1448929140.0,527.5093333333333,363.3706666666667,-775.296
1448929200.0,-128.1493333333334,162.61333333333334,-691.7226666666667
1448929260.0,-783.808,-38.144,-608.1493333333333
1448929320.0,145.66857142857143,325.2114285714286,-942.7428571428571
1448929380.0,224.59428571428572,538.3771428571429,-825.8285714285714
1448929440.0,-65.9009900990099,260.1188118811881,-966.8910891089109
1448929500.0,18.216867469879517,340.56224899598396,-950.1365461847389
1448929560.0,108.57481481481481,400.8414814814815,-877.2859259259259
1448929620.0,70.91740740740741,305.21074074074073,-898.2029629629629
1448929680.0,33.26,209.58,-919.12
1448929740.0,98.42,683.24,-739.24
1448929800.0,70.72268907563026,590.6218487394958,-777.781512605042
1448929860.0,-214.71532846715328,805.3138686131387,-542.8613138686131
1448929920.0,-171.2083309002433,612.9182676399026,-686.2253236009733
1448929980.0,-127.70133333333334,420.5226666666667,-829.5893333333333
1448930040.0,26.038067349926795,373.1654465592972,-910.1844802342606
1448930100.0,57.142857142857146,252.1904761904762,-975.047619047619
1448930160.0,171.42857142857142,197.16571428571427,-972.64
1448930220.0,-740.6276923076923,180.03692307692307,-573.0461538461539
1448930280.0,-133.24590163934425,333.26463700234194,-538.3231850117096
1448930340.0,235.16483516483515,738.989010989011,-652.0439560439561
1448930400.0,263.2,696.4114285714286,-684.8914285714286
1448930460.0,699.3142857142857,530.08,-372.0
1448930520.0,750.36,616.46,-281.7
1448930580.0,740.2135231316726,628.2989323843416,-287.8291814946619
1448930640.0,489.4567901234568,477.5061728395062,-512.5925925925926
1448930700.0,305.1657142857143,409.7142857142857,-843.7028571428572
1448930760.0,386.98765432098764,390.5925925925926,-842.2716049382716
1448930820.0,387.702479338843,416.5289256198347,-829.7520661157025
1448930880.0,380.02285714285716,412.4342857142857,-831.2457142857143
1448930940.0,395.70285714285717,382.56,-838.6057142857143
1448931000.0,-455.8857142857143,83.74857142857142,-801.1657142857143
1448931060.0,-890.1688888888889,165.26222222222222,-388.87111111111113
1448931120.0,-77.89714285714285,458.74285714285713,-692.9371428571428
1448931180.0,595.4773333333334,649.5146666666667,-323.1786666666667
1448931240.0,497.5314285714286,448.45714285714286,-172.84571428571428
1448931300.0,-499.625,669.5625,-376.28125
1448931360.0,-189.12765957446808,806.468085106383,217.95744680851064
1448931420.0,-160.68817204301075,704.0860215053764,741.0752688172043
1448931480.0,-151.80112903225807,768.4445161290323,570.0614516129033
1448931540.0,-142.91408602150537,832.8030107526881,399.04763440860216
1448931600.0,-134.0270430107527,897.161505376344,228.03381720430107
1448931660.0,-125.14,961.52,57.02
1448931720.0,-188.14384615384614,896.8892307692307,-49.5253846153846
1448931780.0,-251.1476923076923,832.2584615384616,-156.0707692307692
1448931840.0,-314.15153846153845,767.6276923076923,-262.6161538461538
1448931900.0,-377.1553846153846,702.9969230769232,-369.16153846153844
1448931960.0,-440.15923076923076,638.3661538461539,-475.70692307692303
1448932020.0,-503.1630769230769,573.7353846153846,-582.2523076923077
1448932080.0,-286.5756619900016,608.6453539751653,-510.9408030962748
1448932140.0,-69.9882470569263,643.555323334946,-439.62929850024193
1448932200.0,146.599167876149,678.4652926947266,-368.317793904209
1448932260.0,363.1865828092243,713.3752620545073,-297.0062893081761
1448932320.0,268.628762541806,701.257525083612,232.48160535117057
1448932380.0,514.9128064677534,616.5815184473179,215.673873541727
1448932440.0,761.1968503937007,531.9055118110236,198.86614173228347
1448932500.0,-156.69955156950672,542.6726457399103,-292.84304932735427
1448932560.0,491.65022421524657,371.03473556836786,-87.02469926685174
1448932620.0,1140.0,199.3968253968254,118.7936507936508
1448932680.0,1011.9426934097421,210.06303724928367,77.45558739255014
1448932740.0,1009.2558139534884,217.11627906976744,85.16279069767442
1448932800.0,583.7136212624584,28.68385382059799,-363.9671760797342
1448932860.0,158.17142857142858,-159.74857142857144,-813.0971428571429
1448932920.0,200.59428571428572,275.3828571428571,-394.4457142857143
1448932980.0,48.128,946.0693333333334,411.11466666666666
1448933040.0,-811.9893333333333,-137.87733333333333,-382.80533333333335
1448933100.0,-5.6421052631578945,886.501052631579,273.31368421052633
1448933160.0,52.13333333333333,767.8,196.89333333333335
1448933220.0,326.18666666666667,436.26666666666665,3.9466666666666668
1448933280.0,-112.20571428571428,837.6457142857142,593.0285714285715
1448933340.0,-64.72727272727273,959.3766233766233,373.2987012987013
1448933400.0,-235.1361502347418,841.3521126760563,436.3380281690141
1448933460.0,-135.05535055350555,830.760147601476,164.75276752767527
1448933520.0,-52.651982378854626,738.1321585903083,499.24229074889865
1448933580.0,279.63323782234954,703.7478510028653,262.6017191977077
1448933640.0,-216.4,713.6,-254.0
1448933700.0,-180.7758186397985,676.0302267002519,632.2015113350126
1448933760.0,412.46215139442234,595.9521912350598,-229.92828685258965
1448933820.0,280.9504950495049,816.0792079207921,548.6732673267327
1448933880.0,230.5,746.0882352941177,611.6470588235294
1448933940.0,-205.3181818181818,745.1590909090909,630.8863636363636
1448934000.0,184.1259842519685,969.8897637795276,206.6771653543307
1448934060.0,245.1764705882353,640.1733746130031,51.76470588235294
1448934120.0,348.8,839.68,-225.7422222222222
1448934180.0,86.64,805.2266666666667,430.1333333333333
1448934240.0,43.52,983.2533333333333,305.664
1448934300.0,304.78933333333333,652.9066666666666,-465.30133333333333
1448934360.0,398.9907692307692,743.6553846153846,134.2276923076923
1448934420.0,-86.69866666666667,105.024,-725.9093333333333
1448934480.0,445.28,306.7885714285714,-806.0342857142857
1448934540.0,341.248,360.03724867724867,-668.9205502645502
1448934600.0,237.21599999999998,413.2859259259259,-531.8068148148149
1448934660.0,133.18399999999997,466.53460317460315,-394.6930793650794
1448934720.0,29.151999999999987,519.7832804232804,-257.579343915344
1448934780.0,-74.88000000000001,573.0319576719577,-120.46560846560857
1448934840.0,-178.912,626.2806349206348,16.64812698412686
1448934900.0,-282.944,679.5293121693121,153.7618624338623
1448934960.0,-386.976,732.7779894179894,290.8755978835977
1448935020.0,-491.008,786.0266666666666,427.9893333333333
1448935080.0,-421.59574468085106,775.5531914893617,44.702127659574465
1448935140.0,-300.81481481481484,904.5185185185185,31.382716049382715
1448935200.0,93.08728179551122,843.5511221945137,213.12718204488777
1448935260.0,-121.10344827586206,667.0574712643678,-107.35632183908046
1448935320.0,139.64307692307693,843.7415384615384,-297.7230769230769
1448935380.0,24.392638036809817,413.37423312883436,886.8466257668712
1448935440.0,104.98285714285714,1016.1142857142858,-55.52
1448935500.0,81.96266666666666,720.3413333333333,18.773333333333333
1448935560.0,546.7946666666667,489.49333333333334,-689.5146666666667
1448935620.0,582.1942857142857,435.97714285714284,-698.2171428571429
1448935680.0,562.2857142857143,460.16,-699.3828571428571
1448935740.0,468.37735849056605,362.07547169811323,-805.3396226415094
1448935800.0,508.59090909090907,365.95454545454544,-785.5681818181819
1448935860.0,569.7123745819398,333.3511705685619,-760.0535117056857
1448935920.0,346.3630769230769,413.2923076923077,-849.1815384615385
1448935980.0,548.48,435.02933333333334,-718.7626666666666
1448936040.0,203.42153846153846,867.4461538461538,319.04
1448936100.0,105.27659574468085,764.5744680851063,-659.0425531914893
1448936160.0,245.5243553008596,690.7277936962751,-698.5444126074499
1448936220.0,125.82857142857142,643.5657142857143,-750.6514285714286
1448936280.0,247.56571428571428,634.4914285714286,-747.2685714285715
1448936340.0,297.36533333333335,508.5226666666667,-816.0853333333333
1448936400.0,-403.968,415.0613333333333,-749.2906666666667
1448936460.0,-364.1379710144928,411.290305958132,-731.3755877616748
1448936520.0,-324.3079420289855,407.5192785829307,-713.4605088566827
1448936580.0,-284.4779130434783,403.7482512077295,-695.5454299516908
1448936640.0,-244.64788405797103,399.9772238325282,-677.6303510466988
1448936700.0,-204.81785507246377,396.2061964573269,-659.7152721417069
1448936760.0,-164.98782608695655,392.4351690821256,-641.800193236715
1448936820.0,-125.15779710144929,388.6641417069243,-623.885114331723
1448936880.0,-85.32776811594204,384.89311433172304,-605.9700354267311
1448936940.0,-45.49773913043479,381.12208695652174,-588.0549565217391
1448937000.0,-5.66771014492754,377.35105958132044,-570.1398776167472
1448937060.0,34.16231884057971,373.58003220611914,-552.2247987117553
1448937120.0,73.99234782608696,369.80900483091784,-534.3097198067633
1448937180.0,113.82237681159421,366.0379774557166,-516.3946409017714
1448937240.0,153.65240579710144,362.2669500805153,-498.4795619967794
1448937300.0,193.4824347826087,358.495922705314,-480.56448309178745
1448937360.0,233.31246376811595,354.7248953301127,-462.6494041867955
1448937420.0,273.1424927536232,350.9538679549114,-444.73432528180354
1448937480.0,312.97252173913046,347.18284057971016,-426.8192463768116
1448937540.0,352.8025507246377,343.41181320450886,-408.9041674718197
1448937600.0,392.6325797101449,339.64078582930756,-390.9890885668277
1448937660.0,432.4626086956522,335.86975845410626,-373.07400966183576
1448937720.0,472.2926376811594,332.09873107890496,-355.1589307568438
1448937780.0,512.1226666666666,328.32770370370366,-337.24385185185184
1448937840.0,551.9526956521739,324.5566763285024,-319.3287729468599
1448937900.0,591.7827246376812,320.7856489533011,-301.413694041868
1448937960.0,631.6127536231884,317.0146215780998,-283.498615136876
1448938020.0,671.4427826086957,313.2435942028985,-265.58353623188407
1448938080.0,711.272811594203,309.4725668276972,-247.6684573268921
1448938140.0,751.1028405797101,305.701539452496,-229.75337842190018
1448938200.0,790.9328695652174,301.9305120772947,-211.83829951690822
1448938260.0,830.7628985507247,298.1594847020934,-193.9232206119163
1448938320.0,870.5929275362319,294.3884573268921,-176.00814170692433
1448938380.0,910.4229565217391,290.6174299516908,-158.09306280193238
1448938440.0,950.2529855072464,286.84640257648954,-140.17798389694045
1448938500.0,990.0830144927537,283.07537520128824,-122.26290499194849
1448938560.0,1029.9130434782608,279.30434782608694,-104.34782608695652
1448938620.0,731.816513761468,574.605504587156,217.63914373088684
1448938680.0,1023.616,178.24,143.53066666666666
1448938740.0,1071.556923076923,203.74153846153845,163.6676923076923
1448938800.0,1069.636923076923,216.19692307692307,104.0
1448938860.0,1056.8219780219779,207.02197802197801,93.0
1448938920.0,1044.007032967033,197.84703296703296,82.0
1448938980.0,1031.192087912088,188.6720879120879,71.0
1448939040.0,1018.3771428571429,179.49714285714285,60.0
1448939100.0,1064.1633862433864,172.06560846560848,91.9437037037037
1448939160.0,1109.9496296296297,164.63407407407408,123.88740740740741
1448939220.0,1193.7142857142858,170.88,179.2
1448939280.0,1081.8933333333334,141.84,45.89333333333333
1448939340.0,1086.4293333333335,150.26933333333335,99.49066666666667
1448939400.0,1090.9653333333333,158.69866666666667,153.088
1448939460.0,691.6666666666666,225.66666666666666,89.33333333333333
1448939520.0,1107.390728476821,254.41059602649005,76.55629139072848
1448939580.0,6.472258064516129,755.52,1.4348387096774193
1448939640.0,-562.9866666666667,541.2266666666667,-334.12266666666665
1448939700.0,118.01142857142857,756.3885714285715,221.66857142857143
1448939760.0,-252.57931034482758,686.648275862069,-4.620689655172414
1448939820.0,179.18297872340426,789.6340425531915,49.99148936170213
1448939880.0,380.86006079027356,767.1713069908815,17.990030395136777
1448939940.0,582.5371428571428,744.7085714285714,-14.01142857142857
1448940000.0,173.76,239.7942857142857,-308.54857142857145
1448940060.0,677.1946666666666,442.976,-471.76533333333333
1448940120.0,798.8906666666667,357.8453333333333,-314.1333333333333
1448940180.0,-260.4173913043478,748.9739130434782,-261.9130434782609
1448940240.0,-423.3828571428571,832.4571428571429,-12.274285714285714
1448940300.0,-160.28936170212765,745.1234042553192,-53.82127659574468
1448940360.0,-450.3376623376623,733.7142857142857,-288.1038961038961
1448940420.0,-140.3673469387755,742.7755102040817,-460.2448979591837
1448940480.0,188.1416598639456,811.9104217687075,-236.54378231292517
1448940540.0,516.6506666666667,881.0453333333334,-12.842666666666666
1448940600.0,538.3314285714285,864.4342857142857,-52.114285714285714
1448940660.0,447.5911111111111,912.1955555555555,125.38666666666667
1448940720.0,422.62,665.96,665.66
1448940780.0,435.5657142857143,687.3142857142857,634.0571428571428
1448940840.0,487.09333333333336,734.5371428571428,453.8514285714285
1448940900.0,538.6209523809524,781.76,273.64571428571423
1448940960.0,590.1485714285715,828.9828571428571,93.44
1448941020.0,103.38461538461539,678.4492307692308,-744.7138461538461
1448941080.0,533.5253333333334,870.8266666666667,45.504
1448941140.0,448.6186666666667,817.3013333333333,392.0853333333333
1448941200.0,290.37714285714287,770.24,-74.03428571428572
1448941260.0,593.9657142857143,815.5657142857143,-122.62857142857143
1448941320.0,588.5455238095237,825.2655238095238,-66.93561904761904
1448941380.0,583.1253333333333,834.9653333333333,-11.242666666666667
1448941440.0,566.2501666666667,847.5139166666667,30.472416666666668
1448941500.0,549.375,860.0625,72.1875
1448941560.0,-55.296,786.6026666666667,-69.29066666666667
1448941620.0,322.4144144144144,542.7387387387388,-196.36036036036037
1448941680.0,528.0,738.0430769230769,466.11692307692306
1448941740.0,282.7733333333333,864.4906666666667,170.176
1448941800.0,399.59238095238095,799.6967619047618,334.2194285714286
1448941860.0,516.4114285714286,734.9028571428571,498.2628571428571
1448941920.0,475.05066666666664,893.952,174.144
1448941980.0,455.3310476190476,804.4731428571429,379.30057142857146
1448942040.0,435.6114285714286,714.9942857142858,584.4571428571429
1448942100.0,49.50857142857143,754.7428571428571,67.79428571428572
1448942160.0,485.28,534.2666666666667,6.506666666666667
1448942220.0,491.03215686274507,712.0745098039215,-26.158431372549018
1448942280.0,496.7843137254902,889.8823529411765,-58.8235294117647
1448942340.0,523.144385026738,874.8877005347593,-48.19251336898396
1448942400.0,594.1672240802676,821.0836120401337,-4.62876254180602
1448942460.0,523.0933333333334,847.3173333333333,222.72
1448942520.0,-255.21472392638037,806.7730061349694,-222.03680981595093
1448942580.0,430.272,604.5653333333333,-173.248
1448942640.0,808.1142857142858,510.2857142857143,-325.2342857142857
1448942700.0,365.4117647058824,743.1111111111111,-581.4640522875817
1448942760.0,449.3693693693694,315.15315315315314,646.7567567567568
1448942820.0,456.256,457.984,796.416
1448942880.0,3.4215384615384616,690.7815384615385,-273.92
1448942940.0,290.58,796.2,587.2
1448943000.0,298.20309810671256,542.9535283993115,521.9552495697073
1448943060.0,524.9230769230769,450.603550295858,-448.9940828402367
1448943120.0,262.7657142857143,377.5314285714286,-570.5371428571428
1448943180.0,-132.58666666666667,916.992,448.704
1448943240.0,-294.3237929786464,702.2118219326818,53.62025624321387
1448943300.0,-456.0609192906261,487.4316438653637,-341.46348751357226
1448943360.0,-617.7980456026058,272.6514657980456,-736.5472312703583
1448943420.0,-507.05982905982904,314.52991452991455,-775.4017094017094
1448943480.0,-208.45714285714286,519.04,-385.80571428571426
1448943540.0,759.5306666666667,552.0213333333334,-349.61066666666665
1448943600.0,364.41434262948206,704.4302788844622,192.50996015936255
1448943660.0,-85.83150183150182,704.8791208791209,-694.3589743589744
1448943720.0,416.5356776556776,539.4567032967034,-401.72805860805863
1448943780.0,918.9028571428571,374.0342857142857,-109.09714285714286
1448943840.0,766.1287619047619,433.8331428571429,-67.19923809523809
1448943900.0,613.3546666666666,493.632,-25.301333333333332
1448943960.0,297.6,632.3885714285715,41.417142857142856
1448944020.0,640.5257142857142,420.48,585.0971428571429
1448944080.0,414.3551648351648,618.1538461538462,303.85934065934066
1448944140.0,188.1846153846154,815.8276923076924,22.62153846153846
1448944200.0,436.8397824397824,742.7421289821291,-146.74983682983685
1448944260.0,685.4949494949495,669.6565656565657,-316.1212121212121
1448944320.0,178.56905158069884,750.216306156406,-137.74376039933443
1448944380.0,349.0057142857143,859.7942857142857,229.92
1448944440.0,230.81733990147785,824.6061083743842,245.8289655172414
1448944500.0,112.62896551724138,789.4179310344828,261.73793103448276
1448944560.0,189.4857142857143,516.8457142857143,-79.2
1448944620.0,-68.09142857142857,527.76,-141.52
1448944680.0,-325.66857142857145,538.6742857142857,-203.84
1448944740.0,177.62133333333333,765.6746666666667,-358.3786666666667
1448944800.0,496.34285714285716,888.0914285714285,100.32
1448944860.0,431.64,779.82,120.94
1448944920.0,486.828,810.9126666666666,37.02466666666666
1448944980.0,542.016,842.0053333333333,-46.89066666666667
1448945040.0,406.5813333333333,859.424,-118.86933333333334
1448945100.0,271.14666666666665,876.8426666666667,-190.848
1448945160.0,241.35794871794872,933.633641025641,-21.442461538461544
1448945220.0,211.56923076923076,990.4246153846154,147.96307692307693
1448945280.0,935.8506666666667,331.73333333333335,-158.272
1448945340.0,492.34285714285716,367.01714285714286,-356.8
1448945400.0,433.81333333333333,679.424,-428.032
1448945460.0,412.864,824.288,-385.07733333333334
1448945520.0,458.048,779.8826666666666,-345.216
1448945580.0,65.79889768076396,658.0995870850386,-445.4374679399727
1448945640.0,-326.45020463847203,536.3165075034107,-545.6589358799454
1448945700.0,360.0,860.7058823529412,-369.4117647058824
1448945760.0,855.0870870870871,424.67267267267266,93.21321321321321
1448945820.0,410.28266666666667,483.41333333333336,198.82666666666665
1448945880.0,879.8095238095239,463.23809523809524,89.71428571428571
1448945940.0,732.7766544566545,394.2984126984127,-90.80937728937731
1448946000.0,585.7437851037851,325.35873015873017,-271.3330402930403
1448946060.0,438.7109157509158,256.41904761904766,-451.85670329670336
1448946120.0,291.6780463980464,187.4793650793651,-632.3803663003664
1448946180.0,144.645177045177,118.53968253968256,-812.9040293040293
1448946240.0,-2.3876923076923076,49.6,-993.4276923076923
1448946300.0,385.00266666666664,232.0,-896.4266666666666
1448946360.0,202.2613333333333,132.06857142857143,-947.687619047619
1448946420.0,19.52,32.137142857142855,-998.9485714285714
1448946480.0,19.68,30.78857142857143,-999.591619047619
1448946540.0,19.84,29.44,-1000.2346666666666
1448946600.0,20.32183908045977,29.498850574712645,-1000.6350957854406
1448946660.0,20.80367816091954,29.557701149425288,-1001.0355249042145
1448946720.0,21.28551724137931,29.61655172413793,-1001.4359540229884
1448946780.0,21.76735632183908,29.675402298850575,-1001.8363831417624
1448946840.0,22.24919540229885,29.734252873563218,-1002.2368122605365
1448946900.0,22.73103448275862,29.79310344827586,-1002.6372413793104
1448946960.0,22.771231527093597,30.33655172413793,-1003.4100492610837
1448947020.0,22.81142857142857,30.88,-1004.1828571428572
1448947080.0,23.97714285714286,29.874285714285715,-1002.8114285714286
1448947140.0,23.485714285714288,29.942857142857143,-1003.1428571428571
1448947200.0,22.994285714285713,30.01142857142857,-1003.4742857142858
1448947260.0,23.6144578313253,30.89156626506024,-1001.9036144578313
1448947320.0,22.511627906976745,29.3953488372093,-1002.7906976744187
1448947380.0,23.428571428571427,29.26530612244898,-1004.4489795918367
1448947440.0,41.23428571428571,33.78285714285714,-997.6914285714286
1448947500.0,126.4895238095238,271.8952380952381,-544.7809523809524
1448947560.0,211.7447619047619,510.0076190476191,-91.87047619047621
1448947620.0,297.0,748.12,361.04
1448947680.0,400.37,671.0,254.99
1448947740.0,503.74,593.88,148.94
1448947800.0,607.11,516.76,42.889999999999986
1448947860.0,710.48,439.64,-63.16
1448947920.0,372.33333333333337,582.22,11.913333333333327
1448947980.0,34.18666666666667,724.8,86.98666666666666
1448948040.0,712.704,423.584,112.18133333333333
1448948100.0,1071.5306666666668,259.8826666666667,36.373333333333335
1448948160.0,-113.55733333333333,900.3093333333334,186.47466666666668
1448948220.0,-47.372549019607845,626.8235294117648,-754.5098039215686
1448948280.0,19.838709677419356,969.741935483871,-140.5483870967742
1448948340.0,-136.07529411764705,979.9905882352941,290.22117647058826
1448948400.0,442.49,611.92,21.64
1448948460.0,-174.9257142857143,950.88,206.44571428571427
1448948520.0,-153.63285714285715,956.8399999999999,-12.157142857142873
1448948580.0,-132.34,962.8,-230.76
1448948640.0,-120.91428571428571,988.9828571428571,233.28
1448948700.0,365.62574002574,757.777915057915,185.46882882882883
1448948760.0,852.1657657657657,526.5729729729729,137.65765765765767
1448948820.0,823.6461538461539,573.8615384615384,144.2
1448948880.0,832.3720965309201,552.4601809954751,161.00196078431372
1448948940.0,841.0980392156863,531.0588235294117,177.80392156862746
1448949000.0,407.4652406417112,458.11764705882354,-234.37433155080214
1448949060.0,-535.4666666666667,766.8906666666667,-12.544
1448949120.0,-88.58394160583941,983.5328467153284,287.88321167883214
1448949180.0,-86.42285714285714,1005.8742857142857,181.14285714285714
1448949240.0,-55.08,963.26,201.86
1448949300.0,-43.413333333333334,1020.9066666666666,86.4
1448949360.0,220.34133333333332,941.0613333333333,129.536
1448949420.0,484.096,861.216,172.672
1448949480.0,131.57052631578946,974.9221052631578,141.1536842105263
1448949540.0,271.8857142857143,798.9942857142858,-554.0114285714286
1448949600.0,135.36,365.07428571428574,-491.93142857142857
1448949660.0,54.87640449438202,770.6067415730337,-364.80898876404495
1448949720.0,245.44061302681993,883.0344827586207,136.44444444444446
1448949780.0,482.4685714285714,900.8,60.27428571428572
1448949840.0,593.6,784.7652173913043,-258.2260869565217
1448949900.0,593.0514285714286,772.96,-287.86285714285714
1448949960.0,605.2425531914894,661.1404255319148,-333.54893617021276
1448950020.0,615.7755623100304,699.2102127659574,-321.7001823708207
1448950080.0,626.3085714285714,737.28,-309.8514285714286
1448950140.0,662.88,654.7466666666667,-399.92
1448950200.0,605.952,706.816,-401.024
1448950260.0,542.3652173913043,771.4434782608696,-375.5130434782609
1448950320.0,528.8449438202247,779.3258426966293,-376.80898876404495
1448950380.0,391.8659217877095,924.0670391061452,218.99441340782124
1448950440.0,382.5234899328859,915.1543624161073,275.503355704698
1448950500.0,-619.8297872340426,196.4822695035461,-600.1702127659574
1448950560.0,416.7457627118644,920.271186440678,80.67796610169492
1448950620.0,293.39733333333334,813.2586666666666,-113.00266666666667
1448950680.0,210.26133333333334,694.1013333333333,-596.9066666666666
1448950740.0,502.92737430167597,811.977653631285,-350.2122905027933
1448950800.0,577.5091575091575,764.1025641025641,-332.5274725274725
1448950860.0,541.654389718662,816.8187678735883,-99.15598579114646
1448950920.0,505.79962192816635,869.5349716446125,134.21550094517957
1448950980.0,588.8342245989305,770.4385026737968,-150.7807486631016
1448951040.0,484.507614213198,889.7055837563452,-109.15736040609137
1448951100.0,601.7706666666667,791.0613333333333,-177.38666666666666
1448951160.0,648.379746835443,749.1645569620254,-219.0506329113924
1448951220.0,-346.47058823529414,574.4117647058823,-170.38235294117646
1448951280.0,-663.438596491228,274.4327485380117,-564.3508771929825
1448951340.0,577.0092307692307,767.1384615384616,-306.7569230769231
1448951400.0,634.752,678.5066666666667,-402.00533333333334
1448951460.0,701.0,639.9375,-347.46875
1448951520.0,103.47335423197492,562.833855799373,-411.1347962382445
1448951580.0,-658.0,211.76,-705.92
1448951640.0,-242.97333333333336,370.0613333333333,-775.8506666666667
1448951700.0,172.05333333333334,528.3626666666667,-845.7813333333334
1448951760.0,-55.879999999999995,255.31466666666665,-823.104
1448951820.0,-283.81333333333333,-17.733333333333334,-800.4266666666666
1448951880.0,-417.50068965517244,471.06206896551726,-565.7489655172413
1448951940.0,-228.32,642.7885714285715,-229.05142857142857
1448952000.0,-294.48,981.2,48.88
1448952060.0,-8.832,288.832,-851.0506666666666
1448952120.0,-376.2077922077922,375.8961038961039,-859.3593073593073
1448952180.0,-215.1552795031056,608.3478260869565,-412.3975155279503
1448952240.0,276.9501915708812,391.8773946360153,-246.98850574712642
1448952300.0,362.7323076923077,449.8953846153846,-432.6892307692308
1448952360.0,421.5466666666667,530.4746666666666,-592.128
1448952420.0,63.606153846153845,291.7169230769231,-965.8584615384615
1448952480.0,-66.66666666666667,359.68,-938.688
1448952540.0,84.23384615384616,114.21538461538462,-993.0092307692307
1448952600.0,574.54,324.16,-567.58
1448952660.0,-199.616,981.248,210.41066666666666
1448952720.0,-9.52,713.92,-718.32
1448952780.0,-160.9314285714286,810.6285714285714,-175.70857142857142
1448952840.0,-312.34285714285716,907.3371428571429,366.90285714285716
1448952900.0,-380.6293333333333,922.7946666666667,235.2
1448952960.0,-44.036923076923074,518.0307692307692,-860.4307692307692
1448953020.0,-359.5657142857143,920.6628571428571,231.04
1448953080.0,-316.29714285714283,792.9371428571428,578.7657142857142
